"","record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight","genus","species","taxa","plot_type"
"9924",11224,12,8,1985,11,"DM","M",37,49,"Dipodomys","merriami","Rodent","Control"
"9925",11307,3,9,1986,11,"DM","M",37,48,"Dipodomys","merriami","Rodent","Control"
"9926",11323,3,9,1986,11,"DM","F",37,42,"Dipodomys","merriami","Rodent","Control"
"9927",11338,3,9,1986,11,"DM","F",35,40,"Dipodomys","merriami","Rodent","Control"
"9928",11402,4,13,1986,11,"DM","M",35,46,"Dipodomys","merriami","Rodent","Control"
"9929",11411,4,13,1986,11,"DM","M",37,49,"Dipodomys","merriami","Rodent","Control"
"9930",11431,4,13,1986,11,"DM","F",34,40,"Dipodomys","merriami","Rodent","Control"
"9931",11434,4,13,1986,11,"DM","F",36,45,"Dipodomys","merriami","Rodent","Control"
"9932",11491,5,11,1986,11,"DM","F",37,50,"Dipodomys","merriami","Rodent","Control"
"9933",11534,5,11,1986,11,"DM","F",34,24,"Dipodomys","merriami","Rodent","Control"
"9934",11585,6,5,1986,11,"DM","F",38,44,"Dipodomys","merriami","Rodent","Control"
"9935",11609,6,5,1986,11,"DM","F",37,39,"Dipodomys","merriami","Rodent","Control"
"9936",11688,7,4,1986,11,"DM","F",35,29,"Dipodomys","merriami","Rodent","Control"
"9937",11697,7,4,1986,11,"DM","M",33,24,"Dipodomys","merriami","Rodent","Control"
"9938",11710,7,4,1986,11,"DM","F",33,24,"Dipodomys","merriami","Rodent","Control"
"9939",11721,7,4,1986,11,"DM","F",35,30,"Dipodomys","merriami","Rodent","Control"
"9940",11726,7,4,1986,11,"DM","F",35,35,"Dipodomys","merriami","Rodent","Control"
"9941",11776,8,10,1986,11,"DM","F",36,34,"Dipodomys","merriami","Rodent","Control"
"9942",11797,8,10,1986,11,"DM","F",36,40,"Dipodomys","merriami","Rodent","Control"
"9943",11800,8,10,1986,11,"DM","F",33,49,"Dipodomys","merriami","Rodent","Control"
"9944",11804,8,10,1986,11,"DM","F",36,46,"Dipodomys","merriami","Rodent","Control"
"9945",11852,9,7,1986,11,"DM","F",35,45,"Dipodomys","merriami","Rodent","Control"
"9946",11859,9,7,1986,11,"DM","F",35,39,"Dipodomys","merriami","Rodent","Control"
"9947",11874,9,7,1986,11,"DM","F",36,43,"Dipodomys","merriami","Rodent","Control"
"9948",11883,9,7,1986,11,"DM","F",33,20,"Dipodomys","merriami","Rodent","Control"
"9949",11885,9,7,1986,11,"DM","F",36,42,"Dipodomys","merriami","Rodent","Control"
"9950",11939,10,5,1986,11,"DM","F",37,41,"Dipodomys","merriami","Rodent","Control"
"9951",11942,10,5,1986,11,"DM","F",35,42,"Dipodomys","merriami","Rodent","Control"
"9952",11959,10,5,1986,11,"DM","F",34,43,"Dipodomys","merriami","Rodent","Control"
"9953",12038,11,16,1986,11,"DM","F",38,47,"Dipodomys","merriami","Rodent","Control"
"9954",12042,11,16,1986,11,"DM","M",35,37,"Dipodomys","merriami","Rodent","Control"
"9955",12064,11,16,1986,11,"DM","F",36,40,"Dipodomys","merriami","Rodent","Control"
"9956",12119,12,15,1986,11,"DM","M",34,27,"Dipodomys","merriami","Rodent","Control"
"9957",12147,12,15,1986,11,"DM","M",34,40,"Dipodomys","merriami","Rodent","Control"
"9958",12158,12,15,1986,11,"DM","F",36,28,"Dipodomys","merriami","Rodent","Control"
"9959",12163,12,15,1986,11,"DM","F",35,44,"Dipodomys","merriami","Rodent","Control"
"9960",12273,2,1,1987,11,"DM","F",36,46,"Dipodomys","merriami","Rodent","Control"
"9961",12281,2,1,1987,11,"DM","M",35,46,"Dipodomys","merriami","Rodent","Control"
"9962",12285,2,1,1987,11,"DM","M",36,47,"Dipodomys","merriami","Rodent","Control"
"9963",12290,2,1,1987,11,"DM","M",37,48,"Dipodomys","merriami","Rodent","Control"
"9964",12294,2,1,1987,11,"DM","M",36,48,"Dipodomys","merriami","Rodent","Control"
"9965",12298,2,1,1987,11,"DM","F",36,45,"Dipodomys","merriami","Rodent","Control"
"9966",12424,3,2,1987,11,"DM","M",37,45,"Dipodomys","merriami","Rodent","Control"
"9967",12468,3,2,1987,11,"DM","F",37,49,"Dipodomys","merriami","Rodent","Control"
"9968",12579,4,6,1987,11,"DM","M",35,41,"Dipodomys","merriami","Rodent","Control"
"9969",12601,4,6,1987,11,"DM","M",37,50,"Dipodomys","merriami","Rodent","Control"
"9970",12728,4,26,1987,11,"DM","F",37,48,"Dipodomys","merriami","Rodent","Control"
"9971",12730,4,26,1987,11,"DM","F",37,45,"Dipodomys","merriami","Rodent","Control"
"9972",12732,4,26,1987,11,"DM","M",36,47,"Dipodomys","merriami","Rodent","Control"
"9973",12769,5,28,1987,11,"DM","M",37,46,"Dipodomys","merriami","Rodent","Control"
"9974",12797,5,28,1987,11,"DM","M",35,47,"Dipodomys","merriami","Rodent","Control"
"9975",12862,5,28,1987,11,"DM","F",37,45,"Dipodomys","merriami","Rodent","Control"
"9976",13006,7,1,1987,11,"DM","M",35,44,"Dipodomys","merriami","Rodent","Control"
"9977",13013,7,1,1987,11,"DM","M",36,47,"Dipodomys","merriami","Rodent","Control"
"9978",13019,7,1,1987,11,"DM","F",38,49,"Dipodomys","merriami","Rodent","Control"
"9979",13285,8,26,1987,11,"DM","M",37,38,"Dipodomys","merriami","Rodent","Control"
"9980",13303,8,26,1987,11,"DM","F",36,45,"Dipodomys","merriami","Rodent","Control"
"9981",13318,8,26,1987,11,"DM","M",36,44,"Dipodomys","merriami","Rodent","Control"
"9982",13456,9,27,1987,11,"DM","M",36,44,"Dipodomys","merriami","Rodent","Control"
"9983",13482,9,27,1987,11,"DM","F",37,44,"Dipodomys","merriami","Rodent","Control"
"9984",13595,10,25,1987,11,"DM","M",37,41,"Dipodomys","merriami","Rodent","Control"
"9985",13631,10,25,1987,11,"DM","F",36,37,"Dipodomys","merriami","Rodent","Control"
"9986",13788,11,22,1987,11,"DM","F",35,36,"Dipodomys","merriami","Rodent","Control"
"9987",13800,11,22,1987,11,"DM","F",35,35,"Dipodomys","merriami","Rodent","Control"
"9988",13806,11,22,1987,11,"DM","M",37,42,"Dipodomys","merriami","Rodent","Control"
"9989",13823,11,22,1987,11,"DM","M",36,27,"Dipodomys","merriami","Rodent","Control"
"9990",13837,11,22,1987,11,"DM","F",37,40,"Dipodomys","merriami","Rodent","Control"
"9991",13949,1,24,1988,11,"DM","M",36,45,"Dipodomys","merriami","Rodent","Control"
"9992",13952,1,24,1988,11,"DM","F",34,39,"Dipodomys","merriami","Rodent","Control"
"9993",13988,1,24,1988,11,"DM","F",36,35,"Dipodomys","merriami","Rodent","Control"
"9994",13998,1,24,1988,11,"DM","F",36,43,"Dipodomys","merriami","Rodent","Control"
"9995",14001,1,24,1988,11,"DM","F",36,35,"Dipodomys","merriami","Rodent","Control"
"9996",14118,2,22,1988,11,"DM","M",36,44,"Dipodomys","merriami","Rodent","Control"
"9997",14147,2,22,1988,11,"DM","F",36,35,"Dipodomys","merriami","Rodent","Control"
"9998",14153,2,22,1988,11,"DM","M",37,44,"Dipodomys","merriami","Rodent","Control"
"9999",14173,2,22,1988,11,"DM","M",36,42,"Dipodomys","merriami","Rodent","Control"
"10000",14179,2,22,1988,11,"DM","F",35,34,"Dipodomys","merriami","Rodent","Control"
"10001",14184,2,22,1988,11,"DM","M",35,33,"Dipodomys","merriami","Rodent","Control"
"10002",14187,2,22,1988,11,"DM","F",36,42,"Dipodomys","merriami","Rodent","Control"
"10003",14276,3,21,1988,11,"DM","M",37,42,"Dipodomys","merriami","Rodent","Control"
"10004",14282,3,21,1988,11,"DM","F",36,39,"Dipodomys","merriami","Rodent","Control"
"10005",14290,3,21,1988,11,"DM","M",37,45,"Dipodomys","merriami","Rodent","Control"
"10006",14310,3,21,1988,11,"DM","M",36,48,"Dipodomys","merriami","Rodent","Control"
"10007",14329,3,21,1988,11,"DM","F",35,38,"Dipodomys","merriami","Rodent","Control"
"10008",14333,3,21,1988,11,"DM","F",36,47,"Dipodomys","merriami","Rodent","Control"
"10009",14417,4,19,1988,11,"DM","M",37,46,"Dipodomys","merriami","Rodent","Control"
"10010",14444,4,19,1988,11,"DM","F",37,40,"Dipodomys","merriami","Rodent","Control"
"10011",14448,4,19,1988,11,"DM","F",37,45,"Dipodomys","merriami","Rodent","Control"
"10012",14497,5,15,1988,11,"DM","M",32,26,"Dipodomys","merriami","Rodent","Control"
"10013",14500,5,15,1988,11,"DM","F",35,39,"Dipodomys","merriami","Rodent","Control"
"10014",14504,5,15,1988,11,"DM","M",39,47,"Dipodomys","merriami","Rodent","Control"
"10015",14514,5,15,1988,11,"DM","M",36,25,"Dipodomys","merriami","Rodent","Control"
"10016",14530,5,15,1988,11,"DM","F",37,42,"Dipodomys","merriami","Rodent","Control"
"10017",14594,6,12,1988,11,"DM","M",39,43,"Dipodomys","merriami","Rodent","Control"
"10018",14613,6,12,1988,11,"DM","M",37,34,"Dipodomys","merriami","Rodent","Control"
"10019",14644,6,12,1988,11,"DM","F",37,38,"Dipodomys","merriami","Rodent","Control"
"10020",14647,6,12,1988,11,"DM","F",37,52,"Dipodomys","merriami","Rodent","Control"
"10021",14651,6,12,1988,11,"DM","F",36,28,"Dipodomys","merriami","Rodent","Control"
"10022",14700,7,15,1988,11,"DM","M",36,37,"Dipodomys","merriami","Rodent","Control"
"10023",14715,7,15,1988,11,"DM","M",36,44,"Dipodomys","merriami","Rodent","Control"
"10024",14731,7,15,1988,11,"DM","F",36,45,"Dipodomys","merriami","Rodent","Control"
"10025",14810,8,10,1988,11,"DM","M",39,40,"Dipodomys","merriami","Rodent","Control"
"10026",14816,8,10,1988,11,"DM","M",38,45,"Dipodomys","merriami","Rodent","Control"
"10027",14834,8,10,1988,11,"DM","F",36,49,"Dipodomys","merriami","Rodent","Control"
"10028",14851,8,10,1988,11,"DM","F",36,31,"Dipodomys","merriami","Rodent","Control"
"10029",14907,9,12,1988,11,"DM","M",37,46,"Dipodomys","merriami","Rodent","Control"
"10030",14932,9,12,1988,11,"DM","F",37,47,"Dipodomys","merriami","Rodent","Control"
"10031",14996,10,9,1988,11,"DM","M",37,48,"Dipodomys","merriami","Rodent","Control"
"10032",14997,10,9,1988,11,"DM","F",35,39,"Dipodomys","merriami","Rodent","Control"
"10033",15002,10,9,1988,11,"DM","F",36,40,"Dipodomys","merriami","Rodent","Control"
"10034",15009,10,9,1988,11,"DM","M",36,35,"Dipodomys","merriami","Rodent","Control"
"10035",15022,10,9,1988,11,"DM","M",34,39,"Dipodomys","merriami","Rodent","Control"
"10036",15027,10,9,1988,11,"DM","M",48,50,"Dipodomys","merriami","Rodent","Control"
"10037",15133,11,6,1988,11,"DM","F",35,38,"Dipodomys","merriami","Rodent","Control"
"10038",15162,11,6,1988,11,"DM","M",36,43,"Dipodomys","merriami","Rodent","Control"
"10039",15249,12,14,1988,11,"DM","F",36,41,"Dipodomys","merriami","Rodent","Control"
"10040",15273,12,14,1988,11,"DM","F",36,41,"Dipodomys","merriami","Rodent","Control"
"10041",15308,12,14,1988,11,"DM","M",37,41,"Dipodomys","merriami","Rodent","Control"
"10042",15409,1,11,1989,11,"DM","F",37,40,"Dipodomys","merriami","Rodent","Control"
"10043",15418,1,11,1989,11,"DM","F",35,42,"Dipodomys","merriami","Rodent","Control"
"10044",15479,1,11,1989,11,"DM","M",37,50,"Dipodomys","merriami","Rodent","Control"
"10045",15601,2,5,1989,11,"DM","M",36,48,"Dipodomys","merriami","Rodent","Control"
"10046",15608,2,5,1989,11,"DM","M",40,48,"Dipodomys","merriami","Rodent","Control"
"10047",15630,2,5,1989,11,"DM","M",36,47,"Dipodomys","merriami","Rodent","Control"
"10048",15632,2,5,1989,11,"DM","F",36,46,"Dipodomys","merriami","Rodent","Control"
"10049",15654,2,5,1989,11,"DM","F",37,44,"Dipodomys","merriami","Rodent","Control"
"10050",15674,2,5,1989,11,"DM","M",37,37,"Dipodomys","merriami","Rodent","Control"
"10051",15675,2,5,1989,11,"DM","M",37,45,"Dipodomys","merriami","Rodent","Control"
"10052",15753,3,13,1989,11,"DM","M",37,48,"Dipodomys","merriami","Rodent","Control"
"10053",15771,3,13,1989,11,"DM","F",37,47,"Dipodomys","merriami","Rodent","Control"
"10054",15786,3,13,1989,11,"DM","M",37,48,"Dipodomys","merriami","Rodent","Control"
"10055",15880,4,1,1989,11,"DM","M",37,47,"Dipodomys","merriami","Rodent","Control"
"10056",15914,4,1,1989,11,"DM","F",36,46,"Dipodomys","merriami","Rodent","Control"
"10057",16019,5,10,1989,11,"DM","M",37,48,"Dipodomys","merriami","Rodent","Control"
"10058",16213,6,4,1989,11,"DM","M",36,45,"Dipodomys","merriami","Rodent","Control"
"10059",16399,7,30,1989,11,"DM","M",36,49,"Dipodomys","merriami","Rodent","Control"
"10060",16483,9,4,1989,11,"DM","F",37,42,"Dipodomys","merriami","Rodent","Control"
"10061",16487,9,4,1989,11,"DM","M",37,48,"Dipodomys","merriami","Rodent","Control"
"10062",16518,10,7,1989,11,"DM","F",37,47,"Dipodomys","merriami","Rodent","Control"
"10063",16521,10,7,1989,11,"DM","M",36,36,"Dipodomys","merriami","Rodent","Control"
"10064",16536,10,7,1989,11,"DM","M",37,50,"Dipodomys","merriami","Rodent","Control"
"10065",16694,11,5,1989,11,"DM","M",38,53,"Dipodomys","merriami","Rodent","Control"
"10066",16713,11,5,1989,11,"DM","M",36,45,"Dipodomys","merriami","Rodent","Control"
"10067",16848,12,5,1989,11,"DM","F",36,35,"Dipodomys","merriami","Rodent","Control"
"10068",16851,12,5,1989,11,"DM","M",37,46,"Dipodomys","merriami","Rodent","Control"
"10069",16869,12,5,1989,11,"DM","M",37,47,"Dipodomys","merriami","Rodent","Control"
"10070",16877,12,5,1989,11,"DM","M",37,50,"Dipodomys","merriami","Rodent","Control"
"10071",16954,1,7,1990,11,"DM","M",36,46,"Dipodomys","merriami","Rodent","Control"
"10072",16963,1,7,1990,11,"DM","F",37,40,"Dipodomys","merriami","Rodent","Control"
"10073",16971,1,7,1990,11,"DM","M",38,50,"Dipodomys","merriami","Rodent","Control"
"10074",17082,1,30,1990,11,"DM","M",36,49,"Dipodomys","merriami","Rodent","Control"
"10075",17093,1,30,1990,11,"DM","M",38,51,"Dipodomys","merriami","Rodent","Control"
"10076",17113,1,30,1990,11,"DM","F",37,40,"Dipodomys","merriami","Rodent","Control"
"10077",17202,2,25,1990,11,"DM","M",37,47,"Dipodomys","merriami","Rodent","Control"
"10078",17206,2,25,1990,11,"DM","M",38,50,"Dipodomys","merriami","Rodent","Control"
"10079",17221,2,25,1990,11,"DM","F",37,39,"Dipodomys","merriami","Rodent","Control"
"10080",17239,2,25,1990,11,"DM","M",38,54,"Dipodomys","merriami","Rodent","Control"
"10081",17243,2,25,1990,11,"DM","F",35,46,"Dipodomys","merriami","Rodent","Control"
"10082",17348,3,30,1990,11,"DM","M",36,52,"Dipodomys","merriami","Rodent","Control"
"10083",17354,3,30,1990,11,"DM","M",37,52,"Dipodomys","merriami","Rodent","Control"
"10084",17357,3,30,1990,11,"DM","F",36,44,"Dipodomys","merriami","Rodent","Control"
"10085",17366,3,30,1990,11,"DM","M",37,46,"Dipodomys","merriami","Rodent","Control"
"10086",17368,3,30,1990,11,"DM","F",35,41,"Dipodomys","merriami","Rodent","Control"
"10087",17455,4,26,1990,11,"DM","M",36,50,"Dipodomys","merriami","Rodent","Control"
"10088",17471,4,26,1990,11,"DM","M",37,50,"Dipodomys","merriami","Rodent","Control"
"10089",17474,4,26,1990,11,"DM","F",37,43,"Dipodomys","merriami","Rodent","Control"
"10090",17481,4,26,1990,11,"DM","M",37,50,"Dipodomys","merriami","Rodent","Control"
"10091",17483,4,26,1990,11,"DM","F",37,53,"Dipodomys","merriami","Rodent","Control"
"10092",17528,5,24,1990,11,"DM","M",36,50,"Dipodomys","merriami","Rodent","Control"
"10093",17530,5,24,1990,11,"DM","M",36,49,"Dipodomys","merriami","Rodent","Control"
"10094",17544,5,24,1990,11,"DM","F",35,49,"Dipodomys","merriami","Rodent","Control"
"10095",17548,5,24,1990,11,"DM","F",36,48,"Dipodomys","merriami","Rodent","Control"
"10096",17550,5,24,1990,11,"DM","F",34,23,"Dipodomys","merriami","Rodent","Control"
"10097",17630,6,22,1990,11,"DM","M",36,48,"Dipodomys","merriami","Rodent","Control"
"10098",17641,6,22,1990,11,"DM","M",38,51,"Dipodomys","merriami","Rodent","Control"
"10099",17648,6,22,1990,11,"DM","F",36,44,"Dipodomys","merriami","Rodent","Control"
"10100",17649,6,22,1990,11,"DM","M",33,20,"Dipodomys","merriami","Rodent","Control"
"10101",17653,6,22,1990,11,"DM","F",37,42,"Dipodomys","merriami","Rodent","Control"
"10102",17730,7,22,1990,11,"DM","F",36,33,"Dipodomys","merriami","Rodent","Control"
"10103",17792,8,17,1990,11,"DM","M",37,50,"Dipodomys","merriami","Rodent","Control"
"10104",17796,8,17,1990,11,"DM","M",37,50,"Dipodomys","merriami","Rodent","Control"
"10105",17802,8,17,1990,11,"DM","F",36,45,"Dipodomys","merriami","Rodent","Control"
"10106",17808,8,17,1990,11,"DM","F",37,35,"Dipodomys","merriami","Rodent","Control"
"10107",17816,8,17,1990,11,"DM","F",35,23,"Dipodomys","merriami","Rodent","Control"
"10108",17922,10,16,1990,11,"DM","M",36,49,"Dipodomys","merriami","Rodent","Control"
"10109",17932,10,16,1990,11,"DM","M",37,48,"Dipodomys","merriami","Rodent","Control"
"10110",17943,10,16,1990,11,"DM","F",37,39,"Dipodomys","merriami","Rodent","Control"
"10111",17950,10,16,1990,11,"DM","F",36,42,"Dipodomys","merriami","Rodent","Control"
"10112",18024,11,11,1990,11,"DM","M",36,48,"Dipodomys","merriami","Rodent","Control"
"10113",18031,11,11,1990,11,"DM","M",36,48,"Dipodomys","merriami","Rodent","Control"
"10114",18051,11,11,1990,11,"DM","F",37,38,"Dipodomys","merriami","Rodent","Control"
"10115",18066,11,11,1990,11,"DM","F",37,42,"Dipodomys","merriami","Rodent","Control"
"10116",18067,11,11,1990,11,"DM","F",37,42,"Dipodomys","merriami","Rodent","Control"
"10117",18145,12,16,1990,11,"DM","M",35,44,"Dipodomys","merriami","Rodent","Control"
"10118",18150,12,16,1990,11,"DM","M",36,50,"Dipodomys","merriami","Rodent","Control"
"10119",18156,12,16,1990,11,"DM","F",34,37,"Dipodomys","merriami","Rodent","Control"
"10120",18163,12,16,1990,11,"DM","F",36,43,"Dipodomys","merriami","Rodent","Control"
"10121",18182,12,16,1990,11,"DM","F",37,37,"Dipodomys","merriami","Rodent","Control"
"10122",18184,12,16,1990,11,"DM","M",36,45,"Dipodomys","merriami","Rodent","Control"
"10123",18186,12,16,1990,11,"DM","F",36,43,"Dipodomys","merriami","Rodent","Control"
"10124",18267,1,12,1991,11,"DM","F",35,46,"Dipodomys","merriami","Rodent","Control"
"10125",18276,1,12,1991,11,"DM","M",37,49,"Dipodomys","merriami","Rodent","Control"
"10126",18278,1,12,1991,11,"DM","F",36,37,"Dipodomys","merriami","Rodent","Control"
"10127",18300,1,12,1991,11,"DM","F",36,42,"Dipodomys","merriami","Rodent","Control"
"10128",18310,1,12,1991,11,"DM","F",37,37,"Dipodomys","merriami","Rodent","Control"
"10129",18313,1,12,1991,11,"DM","M",36,43,"Dipodomys","merriami","Rodent","Control"
"10130",18314,1,12,1991,11,"DM","M",35,41,"Dipodomys","merriami","Rodent","Control"
"10131",18402,2,17,1991,11,"DM","M",36,44,"Dipodomys","merriami","Rodent","Control"
"10132",18422,2,17,1991,11,"DM","M",37,46,"Dipodomys","merriami","Rodent","Control"
"10133",18424,2,17,1991,11,"DM","F",38,40,"Dipodomys","merriami","Rodent","Control"
"10134",18427,2,17,1991,11,"DM","F",37,50,"Dipodomys","merriami","Rodent","Control"
"10135",18437,2,17,1991,11,"DM","M",37,49,"Dipodomys","merriami","Rodent","Control"
"10136",18440,2,17,1991,11,"DM","M",36,43,"Dipodomys","merriami","Rodent","Control"
"10137",18538,3,14,1991,11,"DM","M",36,45,"Dipodomys","merriami","Rodent","Control"
"10138",18540,3,14,1991,11,"DM","M",32,42,"Dipodomys","merriami","Rodent","Control"
"10139",18545,3,14,1991,11,"DM","M",34,56,"Dipodomys","merriami","Rodent","Control"
"10140",18559,3,14,1991,11,"DM","F",37,44,"Dipodomys","merriami","Rodent","Control"
"10141",18596,4,20,1991,11,"DM","M",36,51,"Dipodomys","merriami","Rodent","Control"
"10142",18597,4,20,1991,11,"DM","M",36,56,"Dipodomys","merriami","Rodent","Control"
"10143",18718,5,14,1991,11,"DM","F",36,49,"Dipodomys","merriami","Rodent","Control"
"10144",18729,5,14,1991,11,"DM","M",38,50,"Dipodomys","merriami","Rodent","Control"
"10145",18803,6,14,1991,11,"DM","M",36,55,"Dipodomys","merriami","Rodent","Control"
"10146",18807,6,14,1991,11,"DM","F",35,47,"Dipodomys","merriami","Rodent","Control"
"10147",18897,7,13,1991,11,"DM","M",37,58,"Dipodomys","merriami","Rodent","Control"
"10148",18904,7,13,1991,11,"DM","F",36,34,"Dipodomys","merriami","Rodent","Control"
"10149",18973,8,8,1991,11,"DM","F",35,22,"Dipodomys","merriami","Rodent","Control"
"10150",18982,8,8,1991,11,"DM","M",36,36,"Dipodomys","merriami","Rodent","Control"
"10151",18990,8,8,1991,11,"DM","F",37,42,"Dipodomys","merriami","Rodent","Control"
"10152",19011,8,8,1991,11,"DM","M",37,53,"Dipodomys","merriami","Rodent","Control"
"10153",19056,9,10,1991,11,"DM","M",37,42,"Dipodomys","merriami","Rodent","Control"
"10154",19064,9,10,1991,11,"DM","F",36,47,"Dipodomys","merriami","Rodent","Control"
"10155",19180,10,11,1991,11,"DM","F",37,43,"Dipodomys","merriami","Rodent","Control"
"10156",19315,11,14,1991,11,"DM","F",36,42,"Dipodomys","merriami","Rodent","Control"
"10157",19488,12,8,1991,11,"DM","F",36,37,"Dipodomys","merriami","Rodent","Control"
"10158",19522,12,8,1991,11,"DM","F",36,45,"Dipodomys","merriami","Rodent","Control"
"10159",19531,12,8,1991,11,"DM","M",38,53,"Dipodomys","merriami","Rodent","Control"
"10160",19602,1,9,1992,11,"DM","M",34,39,"Dipodomys","merriami","Rodent","Control"
"10161",19615,1,9,1992,11,"DM","M",36,45,"Dipodomys","merriami","Rodent","Control"
"10162",19625,1,9,1992,11,"DM","M",38,50,"Dipodomys","merriami","Rodent","Control"
"10163",19684,2,7,1992,11,"DM","M",37,49,"Dipodomys","merriami","Rodent","Control"
"10164",19716,2,7,1992,11,"DM","M",40,48,"Dipodomys","merriami","Rodent","Control"
"10165",19729,2,7,1992,11,"DM","F",37,37,"Dipodomys","merriami","Rodent","Control"
"10166",19734,2,7,1992,11,"DM","M",39,48,"Dipodomys","merriami","Rodent","Control"
"10167",19843,3,8,1992,11,"DM","M",37,50,"Dipodomys","merriami","Rodent","Control"
"10168",19855,3,8,1992,11,"DM","F",37,35,"Dipodomys","merriami","Rodent","Control"
"10169",19927,4,5,1992,11,"DM","F",37,49,"Dipodomys","merriami","Rodent","Control"
"10170",19936,4,5,1992,11,"DM","M",38,48,"Dipodomys","merriami","Rodent","Control"
